ISO3,Code,Description,Region,NumberType,IsGeographic
GIN,60,Mobile - Orange,,mobile,false
GIN,62,Mobile - Orange,,mobile,false
GIN,64,Mobile - MTN,,mobile,false
GIN,65,Mobile - Cellcom,,mobile,false
GIN,66,Mobile - Cellcom,,mobile,false
GIN,68,Mobile - Various,,mobile,false
GNB,320,Bissau landline,,geographic,true
GNB,5,Mobile - MTN,,mobile,false
GNB,6,Mobile - Orange,,mobile,false
GNB,7,Mobile - Various,,mobile,false
SLE,22,Freetown,,geographic,true
SLE,25,Mobile - Africell,,mobile,false
SLE,30,Mobile - Airtel,,mobile,false
SLE,33,Mobile - Africell,,mobile,false
SLE,34,Mobile - Africell,,mobile,false
SLE,76,Mobile - Orange,,mobile,false
SLE,77,Mobile - Africell,,mobile,false
SLE,78,Mobile - Airtel,,mobile,false
SLE,79,Mobile - Qcell,,mobile,false
SLE,88,Mobile - Sierratel,,mobile,false
LBR,2,Monrovia landline,,geographic,true
LBR,55,Mobile - Lonestar MTN,,mobile,false
LBR,77,Mobile - Lonestar MTN,,mobile,false
LBR,88,Mobile - Orange,,mobile,false
LBR,886,Mobile - Orange,,mobile,false
TGO,22,Lome landline,,geographic,true
TGO,90,Mobile - Togocel,,mobile,false
TGO,91,Mobile - Togocel,,mobile,false
TGO,92,Mobile - Moov,,mobile,false
TGO,93,Mobile - Moov,,mobile,false
TGO,96,Mobile - Togocel,,mobile,false
TGO,97,Mobile - Moov,,mobile,false
TGO,98,Mobile - Togocel,,mobile,false
TGO,99,Mobile - Moov,,mobile,false
BEN,21,Cotonou/Porto-Novo landline,,geographic,true
BEN,22,Cotonou landline,,geographic,true
BEN,51,Mobile - Moov,,mobile,false
BEN,52,Mobile - Moov,,mobile,false
BEN,54,Mobile - Moov,,mobile,false
BEN,55,Mobile - Glo,,mobile,false
BEN,56,Mobile - Glo,,mobile,false
BEN,60,Mobile - Various,,mobile,false
BEN,61,Mobile - MTN,,mobile,false
BEN,62,Mobile - MTN,,mobile,false
BEN,63,Mobile - MTN,,mobile,false
BEN,64,Mobile - MTN,,mobile,false
BEN,65,Mobile - MTN,,mobile,false
BEN,66,Mobile - MTN,,mobile,false
BEN,67,Mobile - MTN,,mobile,false
BEN,69,Mobile - MTN,,mobile,false
BEN,96,Mobile - MTN,,mobile,false
BEN,97,Mobile - MTN,,mobile,false
MRT,45,Nouakchott landline,,geographic,true
MRT,46,Nouakchott,,geographic,true
MRT,22,Mobile - Mauritel,,mobile,false
MRT,33,Mobile - Mauritel,,mobile,false
MRT,34,Mobile - Mattel,,mobile,false
MRT,36,Mobile - Chinguitel,,mobile,false
MRT,37,Mobile - Chinguitel,,mobile,false
MRT,41,Mobile - Various,,mobile,false
MRT,42,Mobile - Mattel,,mobile,false
MRT,48,Mobile - Various,,mobile,false
MRT,49,Mobile - Various,,mobile,false
GMB,422,Banjul landline,,geographic,true
GMB,2,Mobile - Africell,,mobile,false
GMB,3,Mobile - Comium/QCell,,mobile,false
GMB,5,Mobile - Gamcel,,mobile,false
GMB,6,Mobile - Africell,,mobile,false
GMB,7,Mobile - QCell,,mobile,false
GMB,9,Mobile - Various,,mobile,false
CPV,2,Praia/Santiago landline,,geographic,true
CPV,23,Mindelo/Sao Vicente,,geographic,true
CPV,26,Sal,,geographic,true
CPV,9,Mobile - Various,,mobile,false
CPV,91,Mobile - CVMovel,,mobile,false
CPV,95,Mobile - Unitel T+,,mobile,false
CPV,97,Mobile - Various,,mobile,false
CPV,99,Mobile - Various,,mobile,false
STP,22,Sao Tome landline,,geographic,true
STP,98,Mobile - CST,,mobile,false
STP,99,Mobile - Unitel,,mobile,false
GNQ,333,Malabo landline,,geographic,true
GNQ,222,Bata landline,,geographic,true
GNQ,55,Mobile - GETESA,,mobile,false
GAB,1,Libreville landline,,geographic,true
GAB,11,Libreville,,geographic,true
GAB,2,Mobile - Airtel,,mobile,false
GAB,6,Mobile - Airtel,,mobile,false
GAB,7,Mobile - Gabon Telecom,,mobile,false
CAF,21,Bangui landline,,geographic,true
CAF,72,Mobile - Orange,,mobile,false
CAF,75,Mobile - Telecel,,mobile,false
MUS,2,Landline (all regions),,geographic,true
MUS,4,Landline,,geographic,true
MUS,5,Mobile - Various,,mobile,false
MUS,52,Mobile - Emtel,,mobile,false
MUS,57,Mobile - My.t,,mobile,false
MUS,58,Mobile - MTML,,mobile,false
MUS,59,Mobile - Chili,,mobile,false
MUS,800,Freephone,,toll-free,false
SYC,4,Landline,,geographic,true
SYC,2,Mobile - Airtel/Cable & Wireless,,mobile,false
SYC,800,Freephone,,toll-free,false
MDG,20,Antananarivo,Analamanga,geographic,true
MDG,22,Antananarivo area,Analamanga,geographic,true
MDG,34,Mobile - Telma,,mobile,false
MDG,32,Mobile - Orange,,mobile,false
MDG,33,Mobile - Airtel,,mobile,false
MDG,38,Mobile - Telma,,mobile,false
COM,77,Moroni landline,,geographic,true
COM,3,Mobile - Comores Telecom,,mobile,false
DJI,21,Djibouti City landline,,geographic,true
DJI,77,Mobile - Djibouti Telecom,,mobile,false
ERI,1,Asmara landline,,geographic,true
ERI,7,Mobile - Eritel,,mobile,false
SOM,1,Mogadishu,Banadir,geographic,true
SOM,2,Hargeisa (Somaliland),Somaliland,geographic,true
SOM,5,Galkayo,Mudug,geographic,true
SOM,6,Mobile - Various,,mobile,false
SOM,61,Mobile - Telesom (Somaliland),,mobile,false
SOM,62,Mobile - Somtel,,mobile,false
SOM,63,Mobile - Telesom,,mobile,false
SOM,65,Mobile - Nationlink,,mobile,false
SOM,68,Mobile - Golis,,mobile,false
SOM,69,Mobile - Hormuud,,mobile,false
SOM,90,Mobile - Hormuud,,mobile,false
LSO,22,Maseru landline,,geographic,true
LSO,5,Mobile - Vodacom,,mobile,false
LSO,6,Mobile - Econet,,mobile,false
SWZ,2,Mbabane/Manzini landline,,geographic,true
SWZ,24,Mbabane,,geographic,true
SWZ,25,Manzini,,geographic,true
SWZ,76,Mobile - MTN,,mobile,false
SWZ,78,Mobile - MTN,,mobile,false
SWZ,79,Mobile - Eswatini Mobile,,mobile,false
REU,262,Reunion landline,,geographic,true
REU,692,Mobile,,mobile,false
REU,693,Mobile,,mobile,false
MYT,269,Mayotte landline,,geographic,true
MYT,639,Mobile,,mobile,false
CHN,10,Beijing,Beijing,geographic,true
CHN,20,Guangzhou,Guangdong,geographic,true
CHN,21,Shanghai,Shanghai,geographic,true
CHN,22,Tianjin,Tianjin,geographic,true
CHN,23,Chongqing,Chongqing,geographic,true
CHN,24,Shenyang,Liaoning,geographic,true
CHN,25,Nanjing,Jiangsu,geographic,true
CHN,27,Wuhan,Hubei,geographic,true
CHN,28,Chengdu,Sichuan,geographic,true
CHN,29,Xi'an,Shaanxi,geographic,true
CHN,311,Shijiazhuang,Hebei,geographic,true
CHN,312,Baoding,Hebei,geographic,true
CHN,315,Tangshan,Hebei,geographic,true
CHN,316,Langfang,Hebei,geographic,true
CHN,335,Qinhuangdao,Hebei,geographic,true
CHN,310,Handan,Hebei,geographic,true
CHN,351,Taiyuan,Shanxi,geographic,true
CHN,352,Datong,Shanxi,geographic,true
CHN,371,Zhengzhou,Henan,geographic,true
CHN,372,Anyang,Henan,geographic,true
CHN,373,Xinxiang,Henan,geographic,true
CHN,374,Xuchang,Henan,geographic,true
CHN,375,Pingdingshan,Henan,geographic,true
CHN,376,Xinyang,Henan,geographic,true
CHN,377,Nanyang,Henan,geographic,true
CHN,378,Kaifeng,Henan,geographic,true
CHN,379,Luoyang,Henan,geographic,true
CHN,391,Jiaozuo,Henan,geographic,true
CHN,411,Dalian,Liaoning,geographic,true
CHN,412,Anshan,Liaoning,geographic,true
CHN,415,Dandong,Liaoning,geographic,true
CHN,416,Jinzhou,Liaoning,geographic,true
CHN,431,Changchun,Jilin,geographic,true
CHN,432,Jilin City,Jilin,geographic,true
CHN,451,Harbin,Heilongjiang,geographic,true
CHN,452,Qiqihar,Heilongjiang,geographic,true
CHN,453,Mudanjiang,Heilongjiang,geographic,true
CHN,459,Daqing,Heilongjiang,geographic,true
CHN,471,Hohhot,Inner Mongolia,geographic,true
CHN,472,Baotou,Inner Mongolia,geographic,true
CHN,510,Wuxi,Jiangsu,geographic,true
CHN,511,Zhenjiang,Jiangsu,geographic,true
CHN,512,Suzhou,Jiangsu,geographic,true
CHN,513,Nantong,Jiangsu,geographic,true
CHN,514,Yangzhou,Jiangsu,geographic,true
CHN,515,Yancheng,Jiangsu,geographic,true
CHN,516,Xuzhou,Jiangsu,geographic,true
CHN,517,Huai'an,Jiangsu,geographic,true
CHN,518,Lianyungang,Jiangsu,geographic,true
CHN,519,Changzhou,Jiangsu,geographic,true
CHN,531,Jinan,Shandong,geographic,true
CHN,532,Qingdao,Shandong,geographic,true
CHN,533,Zibo,Shandong,geographic,true
CHN,535,Yantai,Shandong,geographic,true
CHN,536,Weifang,Shandong,geographic,true
CHN,537,Jining,Shandong,geographic,true
CHN,538,Tai'an,Shandong,geographic,true
CHN,539,Linyi,Shandong,geographic,true
CHN,551,Hefei,Anhui,geographic,true
CHN,553,Wuhu,Anhui,geographic,true
CHN,571,Hangzhou,Zhejiang,geographic,true
CHN,572,Huzhou,Zhejiang,geographic,true
CHN,573,Jiaxing,Zhejiang,geographic,true
CHN,574,Ningbo,Zhejiang,geographic,true
CHN,575,Shaoxing,Zhejiang,geographic,true
CHN,576,Taizhou (Zhejiang),Zhejiang,geographic,true
CHN,577,Wenzhou,Zhejiang,geographic,true
CHN,579,Jinhua,Zhejiang,geographic,true
CHN,580,Zhoushan,Zhejiang,geographic,true
CHN,591,Fuzhou,Fujian,geographic,true
CHN,592,Xiamen,Fujian,geographic,true
CHN,593,Ningde,Fujian,geographic,true
CHN,595,Quanzhou,Fujian,geographic,true
CHN,596,Zhangzhou,Fujian,geographic,true
CHN,710,Xiangyang,Hubei,geographic,true
CHN,714,Huangshi,Hubei,geographic,true
CHN,716,Jingzhou,Hubei,geographic,true
CHN,717,Yichang,Hubei,geographic,true
CHN,731,Changsha,Hunan,geographic,true
CHN,732,Xiangtan,Hunan,geographic,true
CHN,733,Zhuzhou,Hunan,geographic,true
CHN,734,Hengyang,Hunan,geographic,true
CHN,745,Huaihua,Hunan,geographic,true
CHN,750,Jiangmen,Guangdong,geographic,true
CHN,752,Huizhou,Guangdong,geographic,true
CHN,753,Meizhou,Guangdong,geographic,true
CHN,754,Shantou,Guangdong,geographic,true
CHN,755,Shenzhen,Guangdong,geographic,true
CHN,756,Zhuhai,Guangdong,geographic,true
CHN,757,Foshan,Guangdong,geographic,true
CHN,758,Zhaoqing,Guangdong,geographic,true
CHN,759,Zhanjiang,Guangdong,geographic,true
CHN,760,Zhongshan,Guangdong,geographic,true
CHN,769,Dongguan,Guangdong,geographic,true
CHN,771,Nanning,Guangxi,geographic,true
CHN,772,Liuzhou,Guangxi,geographic,true
CHN,773,Guilin,Guangxi,geographic,true
CHN,791,Nanchang,Jiangxi,geographic,true
CHN,792,Jiujiang,Jiangxi,geographic,true
CHN,797,Ganzhou,Jiangxi,geographic,true
CHN,812,Panzhihua,Sichuan,geographic,true
CHN,813,Zigong,Sichuan,geographic,true
CHN,816,Mianyang,Sichuan,geographic,true
CHN,817,Nanchong,Sichuan,geographic,true
CHN,831,Yibin,Sichuan,geographic,true
CHN,833,Leshan,Sichuan,geographic,true
CHN,851,Guiyang,Guizhou,geographic,true
CHN,852,Zunyi,Guizhou,geographic,true
CHN,871,Kunming,Yunnan,geographic,true
CHN,891,Lhasa,Tibet,geographic,true
CHN,898,Haikou/Sanya,Hainan,geographic,true
CHN,901,Urumqi (overlay),Xinjiang,geographic,true
CHN,931,Lanzhou,Gansu,geographic,true
CHN,941,Gannan,Gansu,geographic,true
CHN,951,Yinchuan,Ningxia,geographic,true
CHN,971,Xining,Qinghai,geographic,true
CHN,991,Urumqi,Xinjiang,geographic,true
CHN,130,Mobile - China Unicom,,mobile,false
CHN,131,Mobile - China Unicom,,mobile,false
CHN,132,Mobile - China Unicom,,mobile,false
CHN,133,Mobile - China Telecom,,mobile,false
CHN,134,Mobile - China Mobile,,mobile,false
CHN,135,Mobile - China Mobile,,mobile,false
CHN,136,Mobile - China Mobile,,mobile,false
CHN,137,Mobile - China Mobile,,mobile,false
CHN,138,Mobile - China Mobile,,mobile,false
CHN,139,Mobile - China Mobile,,mobile,false
CHN,145,Mobile - China Unicom,,mobile,false
CHN,147,Mobile - China Mobile,,mobile,false
CHN,150,Mobile - China Mobile,,mobile,false
CHN,151,Mobile - China Mobile,,mobile,false
CHN,152,Mobile - China Mobile,,mobile,false
CHN,153,Mobile - China Telecom,,mobile,false
CHN,155,Mobile - China Unicom,,mobile,false
CHN,156,Mobile - China Unicom,,mobile,false
CHN,157,Mobile - China Mobile,,mobile,false
CHN,158,Mobile - China Mobile,,mobile,false
CHN,159,Mobile - China Mobile,,mobile,false
CHN,166,Mobile - China Unicom,,mobile,false
CHN,170,Mobile - Various MVNO,,mobile,false
CHN,171,Mobile - Various MVNO,,mobile,false
CHN,175,Mobile - China Unicom,,mobile,false
CHN,176,Mobile - China Unicom,,mobile,false
CHN,177,Mobile - China Telecom,,mobile,false
CHN,178,Mobile - China Mobile,,mobile,false
CHN,180,Mobile - China Telecom,,mobile,false
CHN,181,Mobile - China Telecom,,mobile,false
CHN,182,Mobile - China Mobile,,mobile,false
CHN,183,Mobile - China Mobile,,mobile,false
CHN,184,Mobile - China Mobile,,mobile,false
CHN,185,Mobile - China Unicom,,mobile,false
CHN,186,Mobile - China Unicom,,mobile,false
CHN,187,Mobile - China Mobile,,mobile,false
CHN,188,Mobile - China Mobile,,mobile,false
CHN,189,Mobile - China Telecom,,mobile,false
CHN,190,Mobile - China Broadnet,,mobile,false
CHN,191,Mobile - China Telecom,,mobile,false
CHN,192,Mobile - China Broadnet,,mobile,false
CHN,193,Mobile - China Telecom,,mobile,false
CHN,195,Mobile - China Mobile,,mobile,false
CHN,196,Mobile - China Unicom,,mobile,false
CHN,197,Mobile - China Broadnet,,mobile,false
CHN,198,Mobile - China Mobile,,mobile,false
CHN,199,Mobile - China Telecom,,mobile,false
CHN,400,Shared cost (business),,shared-cost,false
CHN,800,Freephone,,toll-free,false
JPN,3,Tokyo,Tokyo,geographic,true
JPN,6,Osaka,Osaka,geographic,true
JPN,11,Sapporo,Hokkaido,geographic,true
JPN,22,Sendai,Miyagi,geographic,true
JPN,42,Tama (West Tokyo),Tokyo,geographic,true
JPN,43,Chiba,Chiba,geographic,true
JPN,45,Yokohama,Kanagawa,geographic,true
JPN,48,Saitama/Kawaguchi,Saitama,geographic,true
JPN,52,Nagoya,Aichi,geographic,true
JPN,54,Shizuoka,Shizuoka,geographic,true
JPN,58,Gifu,Gifu,geographic,true
JPN,72,Sakai,Osaka,geographic,true
JPN,75,Kyoto,Kyoto,geographic,true
JPN,76,Kanazawa,Ishikawa,geographic,true
JPN,77,Otsu,Shiga,geographic,true
JPN,78,Kobe,Hyogo,geographic,true
JPN,82,Hiroshima,Hiroshima,geographic,true
JPN,83,Yamaguchi,Yamaguchi,geographic,true
JPN,86,Okayama,Okayama,geographic,true
JPN,87,Takamatsu,Kagawa,geographic,true
JPN,88,Tokushima/Kochi,Shikoku,geographic,true
JPN,89,Matsuyama,Ehime,geographic,true
JPN,92,Fukuoka,Fukuoka,geographic,true
JPN,93,Kitakyushu,Fukuoka,geographic,true
JPN,95,Nagasaki,Nagasaki,geographic,true
JPN,96,Kumamoto,Kumamoto,geographic,true
JPN,97,Oita,Oita,geographic,true
JPN,98,Naha,Okinawa,geographic,true
JPN,99,Kagoshima,Kagoshima,geographic,true
JPN,138,Hakodate,Hokkaido,geographic,true
JPN,154,Kushiro,Hokkaido,geographic,true
JPN,155,Obihiro,Hokkaido,geographic,true
JPN,166,Asahikawa,Hokkaido,geographic,true
JPN,172,Hirosaki,Aomori,geographic,true
JPN,176,Aomori,Aomori,geographic,true
JPN,178,Hachinohe,Aomori,geographic,true
JPN,182,Yokote,Akita,geographic,true
JPN,184,Noshiro,Akita,geographic,true
JPN,186,Akita,Akita,geographic,true
JPN,187,Daisen,Akita,geographic,true
JPN,188,Akita (overlay),Akita,geographic,true
JPN,191,Ichinoseki,Iwate,geographic,true
JPN,193,Miyako,Iwate,geographic,true
JPN,194,Kamaishi,Iwate,geographic,true
JPN,196,Morioka,Iwate,geographic,true
JPN,197,Mizusawa,Iwate,geographic,true
JPN,198,Morioka (overlay),Iwate,geographic,true
JPN,223,Ishinomaki,Miyagi,geographic,true
JPN,224,Furukawa,Miyagi,geographic,true
JPN,225,Shiogama,Miyagi,geographic,true
JPN,226,Kesennuma,Miyagi,geographic,true
JPN,228,Tome,Miyagi,geographic,true
JPN,229,Natori,Miyagi,geographic,true
JPN,233,Yamagata,Yamagata,geographic,true
JPN,234,Sakata,Yamagata,geographic,true
JPN,235,Tsuruoka,Yamagata,geographic,true
JPN,236,Tendo,Yamagata,geographic,true
JPN,238,Yonezawa,Yamagata,geographic,true
JPN,241,Aizu-Wakamatsu,Fukushima,geographic,true
JPN,242,Koriyama,Fukushima,geographic,true
JPN,243,Nihonmatsu,Fukushima,geographic,true
JPN,244,Soma,Fukushima,geographic,true
JPN,245,Iwaki (overlay),Fukushima,geographic,true
JPN,246,Iwaki,Fukushima,geographic,true
JPN,248,Sukagawa,Fukushima,geographic,true
JPN,70,Mobile (PHS/IP),,mobile,false
JPN,80,Mobile,,mobile,false
JPN,90,Mobile,,mobile,false
JPN,50,IP phone (VoIP),,voip,false
JPN,120,Freephone,,toll-free,false
JPN,570,Navi Dial,,shared-cost,false
JPN,990,Premium rate,,premium-rate,false
KOR,2,Seoul,Seoul,geographic,true
KOR,31,Gyeonggi,Gyeonggi,geographic,true
KOR,32,Incheon,Incheon,geographic,true
KOR,33,Gangwon,Gangwon,geographic,true
KOR,41,Chungnam,South Chungcheong,geographic,true
KOR,42,Daejeon,Daejeon,geographic,true
KOR,43,Chungbuk,North Chungcheong,geographic,true
KOR,44,Sejong,Sejong,geographic,true
KOR,51,Busan,Busan,geographic,true
KOR,52,Ulsan,Ulsan,geographic,true
KOR,53,Daegu,Daegu,geographic,true
KOR,54,Gyeongbuk,North Gyeongsang,geographic,true
KOR,55,Gyeongnam,South Gyeongsang,geographic,true
KOR,61,Jeonnam,South Jeolla,geographic,true
KOR,62,Gwangju,Gwangju,geographic,true
KOR,63,Jeonbuk,North Jeolla,geographic,true
KOR,64,Jeju,Jeju,geographic,true
KOR,10,Mobile - SKT/KT/LG U+,,mobile,false
KOR,11,Mobile - SKT,,mobile,false
KOR,16,Mobile - KT,,mobile,false
KOR,17,Mobile - SKT,,mobile,false
KOR,18,Mobile - LG U+,,mobile,false
KOR,19,Mobile - LG U+,,mobile,false
KOR,70,VoIP,,voip,false
KOR,80,Freephone,,toll-free,false
KOR,60,Premium rate,,premium-rate,false
IND,11,New Delhi,Delhi,geographic,true
IND,20,Pune,Maharashtra,geographic,true
IND,22,Mumbai,Maharashtra,geographic,true
IND,33,Kolkata,West Bengal,geographic,true
IND,40,Hyderabad,Telangana,geographic,true
IND,44,Chennai,Tamil Nadu,geographic,true
IND,79,Ahmedabad,Gujarat,geographic,true
IND,80,Bangalore,Karnataka,geographic,true
IND,120,Ghaziabad/Noida,Uttar Pradesh,geographic,true
IND,124,Gurgaon/Gurugram,Haryana,geographic,true
IND,141,Jaipur,Rajasthan,geographic,true
IND,161,Ludhiana,Punjab,geographic,true
IND,172,Chandigarh,Chandigarh,geographic,true
IND,181,Jalandhar,Punjab,geographic,true
IND,183,Amritsar,Punjab,geographic,true
IND,194,Srinagar,J&K,geographic,true
IND,212,Solapur,Maharashtra,geographic,true
IND,240,Aurangabad,Maharashtra,geographic,true
IND,250,Nashik,Maharashtra,geographic,true
IND,261,Surat,Gujarat,geographic,true
IND,265,Vadodara,Gujarat,geographic,true
IND,278,Rajkot,Gujarat,geographic,true
IND,343,Siliguri,West Bengal,geographic,true
IND,361,Guwahati,Assam,geographic,true
IND,389,Shillong,Meghalaya,geographic,true
IND,413,Pondicherry,Puducherry,geographic,true
IND,422,Coimbatore,Tamil Nadu,geographic,true
IND,452,Madurai,Tamil Nadu,geographic,true
IND,471,Thiruvananthapuram,Kerala,geographic,true
IND,484,Kochi,Kerala,geographic,true
IND,495,Kozhikode,Kerala,geographic,true
IND,512,Kanpur,Uttar Pradesh,geographic,true
IND,522,Lucknow,Uttar Pradesh,geographic,true
IND,532,Allahabad/Prayagraj,Uttar Pradesh,geographic,true
IND,542,Varanasi,Uttar Pradesh,geographic,true
IND,562,Agra,Uttar Pradesh,geographic,true
IND,591,Dehradun,Uttarakhand,geographic,true
IND,612,Patna,Bihar,geographic,true
IND,631,Jamshedpur,Jharkhand,geographic,true
IND,651,Ranchi,Jharkhand,geographic,true
IND,671,Bhubaneswar,Odisha,geographic,true
IND,712,Nagpur,Maharashtra,geographic,true
IND,731,Indore,Madhya Pradesh,geographic,true
IND,755,Bhopal,Madhya Pradesh,geographic,true
IND,761,Jabalpur,Madhya Pradesh,geographic,true
IND,771,Raipur,Chhattisgarh,geographic,true
IND,821,Mysore/Mysuru,Karnataka,geographic,true
IND,831,Belgaum/Belagavi,Karnataka,geographic,true
IND,866,Vijayawada,Andhra Pradesh,geographic,true
IND,891,Visakhapatnam,Andhra Pradesh,geographic,true
IND,70,Mobile - BSNL/MTNL,,mobile,false
IND,72,Mobile - Various,,mobile,false
IND,73,Mobile - Various,,mobile,false
IND,74,Mobile - Various,,mobile,false
IND,75,Mobile - Various,,mobile,false
IND,76,Mobile - Various,,mobile,false
IND,77,Mobile - Various,,mobile,false
IND,78,Mobile - Various,,mobile,false
IND,81,Mobile - Various,,mobile,false
IND,82,Mobile - Various,,mobile,false
IND,83,Mobile - Various,,mobile,false
IND,84,Mobile - Various,,mobile,false
IND,85,Mobile - Various,,mobile,false
IND,86,Mobile - Various,,mobile,false
IND,87,Mobile - Various,,mobile,false
IND,88,Mobile - Various,,mobile,false
IND,89,Mobile - Various,,mobile,false
IND,90,Mobile - Various,,mobile,false
IND,91,Mobile - Various,,mobile,false
IND,92,Mobile - Various,,mobile,false
IND,93,Mobile - Various,,mobile,false
IND,94,Mobile - Various,,mobile,false
IND,95,Mobile - Various,,mobile,false
IND,96,Mobile - Various,,mobile,false
IND,97,Mobile - Various,,mobile,false
IND,98,Mobile - Various,,mobile,false
IND,99,Mobile - Various,,mobile,false
IND,800,Freephone,,toll-free,false
IND,900,Premium rate,,premium-rate,false
PAK,21,Karachi,Sindh,geographic,true
PAK,22,Hyderabad (Sindh),Sindh,geographic,true
PAK,41,Faisalabad,Punjab,geographic,true
PAK,42,Lahore,Punjab,geographic,true
PAK,51,Islamabad/Rawalpindi,ICT/Punjab,geographic,true
PAK,52,Sargodha,Punjab,geographic,true
PAK,53,Gujranwala,Punjab,geographic,true
PAK,55,Sialkot,Punjab,geographic,true
PAK,56,Jhelum,Punjab,geographic,true
PAK,61,Multan,Punjab,geographic,true
PAK,62,Bahawalpur,Punjab,geographic,true
PAK,63,Dera Ghazi Khan,Punjab,geographic,true
PAK,64,Sahiwal,Punjab,geographic,true
PAK,65,Rahim Yar Khan,Punjab,geographic,true
PAK,66,Vehari,Punjab,geographic,true
PAK,67,Muzaffargarh,Punjab,geographic,true
PAK,68,Larkana,Sindh,geographic,true
PAK,71,Sukkur,Sindh,geographic,true
PAK,81,Quetta,Balochistan,geographic,true
PAK,91,Peshawar,Khyber Pakhtunkhwa,geographic,true
PAK,92,Mardan,Khyber Pakhtunkhwa,geographic,true
PAK,943,Muzaffarabad,AJK,geographic,true
PAK,946,Swat/Mingora,KPK,geographic,true
PAK,945,Dir,KPK,geographic,true
PAK,300,Mobile - Jazz,,mobile,false
PAK,301,Mobile - Jazz,,mobile,false
PAK,302,Mobile - Jazz,,mobile,false
PAK,303,Mobile - Ufone,,mobile,false
PAK,304,Mobile - Ufone,,mobile,false
PAK,305,Mobile - SCO,,mobile,false
PAK,306,Mobile - Telenor,,mobile,false
PAK,307,Mobile - Warid/Jazz,,mobile,false
PAK,308,Mobile - Zong,,mobile,false
PAK,309,Mobile - Ufone,,mobile,false
PAK,310,Mobile - Jazz,,mobile,false
PAK,311,Mobile - Ufone,,mobile,false
PAK,312,Mobile - Ufone,,mobile,false
PAK,313,Mobile - Zong,,mobile,false
PAK,314,Mobile - Zong,,mobile,false
PAK,315,Mobile - Zong,,mobile,false
PAK,316,Mobile - Zong,,mobile,false
PAK,317,Mobile - Warid/Jazz,,mobile,false
PAK,318,Mobile - Zong,,mobile,false
PAK,320,Mobile - Jazz,,mobile,false
PAK,321,Mobile - Jazz,,mobile,false
PAK,322,Mobile - Jazz,,mobile,false
PAK,323,Mobile - Ufone,,mobile,false
PAK,324,Mobile - Jazz,,mobile,false
PAK,325,Mobile - Jazz,,mobile,false
PAK,330,Mobile - Jazz,,mobile,false
PAK,331,Mobile - Jazz,,mobile,false
PAK,332,Mobile - Jazz,,mobile,false
